observ,profile1,tectonics1,tg1,profile2,tectonics2,profile3,tg2,tectonics3,tg3,profile4,tectonics4,tg4,profile5,tectonics5,tg5,profile6,tectonics6,tg6,profile7,tectonics7,tg7,profile8,tectonics8,tg8,profile9,tectonics9,tg9,profile10,tectonics10,tg10,profile11,tectonics11,tg11,profile12,tectonics12,tg12,profile13,tectonics13,tg13,profile14,tectonics14,tg14,profile15,tectonics15,tg15,profile16,tectonics16,tg16,profile17,tectonics17,tg17,profile18,tectonics18,tg18,profile19,tectonics19,tg19,profile20,tectonics20,tg20,profile21,tectonics21,tg21,profile22,tectonics22,tg22,profile23,tectonics23,tg23,profile24,tectonics24,tg24,profile25,tectonics25,tg25
566,-7150,Pc,,-6400,Ma,-2800,,Pc,,,,,-2900,Pc,,,,,-2150,Pc,,-5550,Pc,,-4500,Pc,,-6450,Pc,,-6450,Pc,,-3400,Pc,,-4400,Pc,,-3950,Pc,,-5700,Pc,,-1700,Pc,,-2200,Ma,,-7400,Pc,,-3200,Pc,,-1450,Pc,,-2850,Pc,,-1800,Pc,,-3500,Pc,,-4000,Pc,,-5750,Pc,
567,-8100,Pc,,-6400,Ma,-2800,,Pc,,,,,-2900,Pc,,,,,-2150,Pc,,-5550,Pc,,-4500,Pc,,-6500,Pc,,-6450,Pc,,-3100,Pc,,-4250,Pc,,-3450,Pc,,-5750,Pc,,-1650,Pc,,-2200,Ma,,-7400,Pc,,-3450,Pc,,-1450,Pc,,-2850,Pc,,-1800,Pc,,-3750,Pc,,-4000,Pc,,-5700,Pc,
568,-8100,Pc,,-6450,Ma,-2800,,Pc,,,,,-2650,Pc,,,,,-2300,Pc,,-5550,Pc,,-4300,Pc,,-6500,Pc,,-6500,Pc,,-3100,Pc,,-4250,Pc,,-3450,Pc,,-5750,Pc,,-1650,Pc,,-2500,Ma,,-7350,Pc,,-3450,Pc,,-750,Pc,,-2850,Pc,,-1750,Pc,,-3750,Pc,,-4050,Pc,,-5700,Pc,
569,-8150,Pc,,-6450,Ma,-2800,,Pc,,,,,-2650,Pc,,,,,-2300,Pc,,-5550,Pc,,-4300,Pc,,-6550,Pc,,-6500,Pc,,-3150,Pc,,-7200,Pc,,-4050,Pc,,-5800,Pc,,-3500,Pc,,-2500,Ma,,-7350,Pc,,-2800,Pc,,-750,Pc,,-2900,Pc,,-1750,Pc,,-3750,Pc,,-4050,Pc,,-7150,Pc,
570,-8150,Pc,,-7400,Ma,-2800,,Pc,,,,,-2600,Pc,,,,,-2350,Pc,,-5500,Pc,,-4250,Pc,,-6550,Pc,,-6550,Pc,,-3150,Pc,,-7200,Pc,,-4050,Pc,,-5800,Pc,,-3500,Pc,,-2850,Ma,,-7950,Pc,,-2800,Pc,,-700,Pc,,-2900,Pc,,-1700,Pc,,-3750,Pc,,-4100,Pc,,-7150,Pc,
571,-8200,Pc,,-7400,Ma,-2800,,Pc,,,,,-2600,Pc,,,,,-2350,Pc,,-5500,Pc,,-4250,Pc,,-6600,Pc,,-6550,Pc,,-3450,Pc,,-7250,Pc,,-4050,Pc,,-6500,Pc,,-3550,Pc,,-2850,Ma,,-7950,Pc,,-2850,Pc,,-700,Pc,,-2900,Pc,,-1700,Pc,,-3700,Pc,,-4100,Pc,,-7200,Pc,
572,-8200,Pc,,-6250,Pc,-2800,,Pc,,,,,-2450,Pc,,,,,-3800,Pc,,-5500,Pc,,-4000,Pc,,-6600,Pc,,-6600,Pc,,-3450,Pc,,-7250,Pc,,-4050,Pc,,-6500,Pc,,-3550,Pc,,-2900,Ma,,-8000,Pc,,-2850,Pc,,-650,Pc,,-2900,Pc,,-2100,Pc,,-3700,Pc,,-4150,Pc,,-7200,Pc,
573,-8250,Pc,,-6250,Pc,-2800,,Pc,,,,,-2450,Pc,,,,,-3800,Pc,,-5500,Pc,,-4000,Pc,,-6000,Pc,,-6600,Pc,,-3250,Pc,,-7300,Pc,,-4050,Pc,,-6500,Pc,,-3600,Pc,,-2900,Ma,,-8000,Pc,,-3450,Pc,,-650,Pc,,-3300,Pc,,-2100,Pc,,-3700,Pc,,-4150,Pc,,-7250,Pc,
574,-8250,Pc,,-7550,Pc,-2800,,Pc,,,,,-2700,Pc,,,,,-2400,Pc,,-3650,Pc,,-4050,Pc,,-6000,Pc,,-6000,Pc,,-3250,Pc,,-7300,Pc,,-4050,Pc,,-6500,Pc,,-3600,Pc,,-2950,Ma,,-7700,Pc,,-3450,Pc,,-600,Pc,,-3300,Pc,,-2250,Pc,,-3700,Pc,,-4200,Pc,,-7250,Pc,
575,-8300,Pc,,-7550,Pc,-2800,,Pc,,,,,-2700,Pc,,,,,-2400,Pc,,-3650,Pc,,-4050,Pc,,-6050,Pc,,-6000,Pc,,-3300,Pc,,-7350,Pc,,-4050,Pc,,-6450,Pc,,-3150,Pc,,-2950,Ma,,-7700,Pc,,-2400,Pc,,-600,Pc,,-3300,Pc,,-2250,Pc,,-3850,Pc,,-4200,Pc,,-7450,Pc,
576,-8300,Pc,,-7600,Pc,-2100,,Pc,,,,,-2700,Pc,,,,,-2500,Pc,,-3700,Pc,,-4100,Pc,,-6050,Pc,,-6050,Pc,,-3300,Pc,,-7350,Pc,,-4050,Pc,,-6450,Pc,,-3150,Pc,,-2550,Ma,,-7850,Pc,,-2400,Pc,,-1200,Pc,,-3300,Pc,,-2200,Pc,,-3850,Pc,,-3250,Pc,,-7450,Pc,
577,-8350,Pc,,-7600,Pc,-2100,,Pc,,,,,-2700,Pc,,,,,-2500,Pc,,-3700,Pc,,-4100,Pc,,-6100,Pc,,-6050,Pc,,-3200,Pc,,-7400,Pc,,-4050,Pc,,-5950,Pc,,-3300,Pc,,-2550,Ma,,-7850,Pc,,-2750,Pc,,-1200,Pc,,-3300,Pc,,-2200,Pc,,-3800,Pc,,-3250,Pc,,-6100,Pc,
578,-8350,Pc,,-7650,Pc,-2200,,Pc,,,,,-2700,Pc,,,,,-2500,Pc,,-3750,Pc,,-4150,Pc,,-6100,Pc,,-6100,Pc,,-3200,Pc,,-7400,Pc,,-4050,Pc,,-5950,Pc,,-3300,Pc,,-2600,Ma,,-7650,Pc,,-2750,Pc,,-1250,Pc,,-3300,Pc,,-2150,Pc,,-3800,Pc,,-3250,Pc,,-6100,Pc,
579,-8400,Pc,,-7650,Pc,-2200,,Pc,,,,,-2700,Pc,,,,,-2500,Pc,,-3750,Pc,,-4150,Pc,,-6150,Pc,,-6100,Pc,,-3350,Pc,,-7450,Pc,,-4000,Pc,,-6400,Pc,,-3100,Pc,,-2600,Ma,,-7650,Pc,,-2450,Pc,,-1250,Pc,,-2950,Pc,,-2150,Pc,,-3800,Pc,,-3250,Pc,,-6050,Pc,
580,-8400,Pc,,-7700,Pc,-2150,,Pc,,,,,-2750,Pc,,,,,-2450,Pc,,-4650,Pc,,-4200,Pc,,-6150,Pc,,-6150,Pc,,-3350,Pc,,-7450,Pc,,-4000,Pc,,-6400,Pc,,-3100,Pc,,-2650,Ma,,-7900,Pc,,-2450,Pc,,-1300,Pc,,-2950,Pc,,-2500,Pc,,-3800,Pc,,-3000,Pc,,-6050,Pc,
581,-6800,Pc,,-7700,Pc,-2150,,Pc,,,,,-2750,Pc,,,,,-2450,Pc,,-4550,Pc,,-4200,Pc,,-6200,Pc,,-6150,Pc,,-3500,Pc,,-5550,Pc,,-4000,Pc,,-6350,Pc,,-3350,Pc,,-2650,Pc,,-7900,Pc,,-2500,Pc,,-1300,Pc,,-2950,Pc,,-2500,Pc,,-5450,Pc,,-3000,Pc,,-6000,Pc,
582,-6800,Pc,,-7750,Pc,-1850,,Pc,,,,,-2750,Pc,,,,,-2550,Pc,,-4550,Pc,,-3650,Pc,,-6200,Pc,,-6200,Pc,,-3500,Pc,,-5550,Pc,,-4000,Pc,,-6350,Pc,,-3350,Pc,,-2700,Pc,,-7600,Pc,,-2500,Pc,,-1350,Pc,,-2950,Pc,,-2450,Pc,,-5450,Pc,,-3000,Pc,,-6000,Pc,
583,-6850,Pc,,-7750,Pc,-1850,,Pc,,,,,-2750,Pc,,,,,-2550,Pc,,-4600,Pc,,-3650,Pc,,-6250,Pc,,-6200,Pc,,-3500,Pc,,-4000,Pc,,-4300,Pc,,-5900,Pc,,-3400,Pc,,-2700,Pc,,-7600,Pc,,-2150,Pc,,-1350,Pc,,-2500,Pc,,-2450,Pc,,-5400,Pc,,-3000,Pc,,-5950,Pc,
584,-6850,Pc,,-8050,Pc,-1550,,Pc,,,,,-2750,Pc,,,,,-2250,Pc,,-4600,Pc,,-3700,Pc,,-6250,Pc,,-6250,Pc,,-3500,Pc,,-4000,Pc,,-4300,Pc,,-5900,Pc,,-3400,Pc,,-2750,Pc,,-7550,Pc,,-2150,Pc,,-850,Pc,,-2500,Pc,,-2300,Pc,,-5400,Pc,,-3200,Pc,,-5950,Pc,
585,-6900,Pc,,-8050,Pc,-1550,,Pc,,,,,-2750,Pc,,,,,-2250,Pc,,-4350,Pc,,-3700,Pc,,-5950,Pc,,-6250,Pc,,-3600,Pc,,-4050,Pc,,-4250,Pc,,-5850,Pc,,-3450,Pc,,-2750,Pc,,-7550,Pc,,-2200,Pc,,-850,Pc,,-2500,Pc,,-2300,Pc,,-5350,Pc,,-3200,Pc,,-5900,Pc,
586,-6900,Pc,,-6200,Pc,-1600,,Pc,,,,,-2800,Pc,,,,,-2600,Pc,,-4350,Pc,,-3750,Pc,,-5950,Pc,,-5950,Pc,,-3600,Pc,,-4050,Pc,,-4250,Pc,,-5850,Pc,,-3450,Pc,,-2800,Pc,,-8250,Pc,,-2200,Pc,,-1400,Pc,,-2500,Pc,,-2300,Pc,,-5350,Pc,,-3200,Pc,,-5900,Pc,
587,-6650,Pc,,-6200,Pc,-1600,,Pc,,,,,-2800,Pc,,,,,-2600,Pc,,-4350,Pc,,-3750,Pc,,-4350,Pc,,-5950,Pc,,-1400,Pc,,-4100,Pc,,-3450,Pc,,-5850,Pc,,-3050,Pc,,-2800,Pc,,-8250,Pc,,-2250,Pc,,-1400,Pc,,-2600,Pc,,-2300,Pc,,-5300,Pc,,-3200,Pc,,-5850,Pc,
588,-6650,Pc,,-7450,Pc,-1650,,Pc,,,,,-2800,Pc,,,,,-2650,Pc,,-4350,Pc,,-3800,Pc,,-4350,Pc,,-7200,Pc,,-1400,Pc,,-4100,Pc,,-3450,Pc,,-5850,Pc,,-3050,Pc,,-1400,Pc,,-8350,Pc,,-2250,Pc,,-800,Pc,,-2600,Pc,,-1400,Pc,,-5300,Pc,,-3050,Pc,,-5850,Pc,
589,-6700,Pc,,-7450,Pc,-1650,,Pc,,,,,-2800,Pc,,,,,-2650,Pc,,-4400,Pc,,-3800,Pc,,-4400,Pc,,-7200,Pc,,-1350,Pc,,-4150,Pc,,-3500,Pc,,-6300,Pc,,-1400,Pc,,-1400,Pc,,-8350,Pc,,-2300,Pc,,-800,Pc,,-2600,Pc,,-1400,Pc,,-3200,Pc,,-3050,Pc,,-5800,Pc,
590,-6700,Pc,,-7500,Pc,-2300,,Pc,,,,,-2800,Pc,,,,,-2000,Pc,,-4400,Pc,,-3850,Pc,,-4400,Pc,,-7350,Pc,,-1350,Pc,,-4150,Pc,,-3500,Pc,,-6300,Pc,,-1400,Pc,,-1350,Pc,,-8300,Pc,,-2300,Pc,,-950,Pc,,-2600,Pc,,-1350,Pc,,-3200,Pc,,-3050,Pc,,-5800,Pc,
591,-6750,Pc,,-7500,Pc,-2300,,Pc,,,,,-2800,Pc,,,,,-2000,Pc,,-4400,Pc,,-3850,Pc,,-4450,Pc,,-7350,Pc,,-1300,Pc,,-4200,Pc,,-4300,Pc,,-6000,Pc,,-1350,Pc,,-1350,Pc,,-8300,Pc,,-2350,Pc,,-950,Pc,,-2550,Pc,,-1350,Pc,,-3150,Pc,,-3050,Pc,,-6900,Pc,
592,-6750,Pc,,-4400,Pc,-1800,,Pc,,,,,-2150,Pc,,,,,-2050,Pc,,-4400,Pc,,-3900,Pc,,-4450,Pc,,-7300,Pc,,-1300,Pc,,-4200,Pc,,-4300,Pc,,-6000,Pc,,-1350,Pc,,-1150,Pc,,-7750,Pc,,-2350,Pc,,-1000,Pc,,-2550,Pc,,-1300,Pc,,-3150,Pc,,-3100,Pc,,-6900,Pc,
593,-6600,Pc,,-4400,Pc,-1800,,Pc,,,,,-2150,Pc,,,,,-2050,Pc,,-4450,Pc,,-3900,Pc,,-4500,Pc,,-7300,Pc,,-2800,Pc,,-3650,Pc,,-4350,Pc,,-6750,Pc,,-1150,Pc,,-1150,Pc,,-7750,Pc,,-4250,Pc,,-1000,Pc,,-2550,Pc,,-1300,Pc,,-3250,Pc,,-3100,Pc,,-6150,Pc,
594,-6600,Pc,,-4450,Pc,-2000,,Pc,,,,,-2100,Pc,,,,,-2100,Pc,,-4450,Pc,,-3950,Pc,,-4500,Pc,,-7250,Pc,,-2800,Pc,,-3650,Pc,,-4350,Pc,,-6750,Pc,,-1150,Pc,,-1200,Pc,,-7800,Pc,,-4250,Pc,,-900,Pc,,-2550,Pc,,-1200,Pc,,-3250,Pc,,-3100,Pc,,-6150,Pc,
595,-7900,Pc,,-4450,Pc,-2000,,Pc,,,,,-2100,Pc,,,,,-2100,Pc,,-4450,Pc,,-3950,Pc,,-4300,Pc,,-7250,Pc,,-2850,Pc,,-3700,Pc,,-4550,Pc,,-6750,Pc,,-1200,Pc,,-1200,Pc,,-7800,Pc,,-3250,Pc,,-900,Pc,,-2350,Pc,,-1200,Pc,,-3450,Pc,,-3100,Pc,,-7250,Pc,
596,-7900,Pc,,-4500,Pc,-2050,,Pc,,,,,-2050,Pc,,,,,-1950,Pc,,-4450,Pc,,-3300,Pc,,-4300,Pc,,-8200,Pc,,-2850,Pc,,-3700,Pc,,-4550,Pc,,-6750,Pc,,-1200,Pc,,-1250,Pc,,-3050,Pc,,-3000,Pc,,-1050,Pc,,-2350,Pc,,-1250,Pc,,-3450,Pc,,-3150,Pc,,-7250,Pc,
597,-6500,Pc,,-4500,Pc,-2050,,Pc,,,,,-2050,Pc,,,,,-1950,Pc,,-4500,Pc,,-3300,Pc,,-4250,Pc,,-8200,Pc,,-2900,Pc,,-3750,Pc,,-4150,Pc,,-6700,Pc,,-1250,Pc,,-1250,Pc,,-3050,Pc,,-3000,Pc,,-1050,Pc,,-2400,Pc,,-1250,Pc,,-3400,Pc,,-3150,Pc,,-7300,Pc,
598,-6500,Pc,,-4550,Pc,-1950,,Pc,,,,,-2550,Pc,,,,,-4100,Pc,,-4500,Pc,,-3300,Pc,,-4250,Pc,,-7800,Pc,,-2900,Pc,,-3750,Pc,,-4150,Pc,,-6700,Pc,,-1250,Pc,,-1300,Pc,,-3050,Pc,,-3000,Pc,,-1100,Pc,,-2400,Pc,,-1900,Pc,,-3400,Pc,,-3150,Pc,,-7300,Pc,
599,-7950,Pc,,-4550,Pc,-1950,,Pc,,,,,-2550,Pc,,,,,-4100,Pc,,-4500,Pc,,-3300,Pc,,-4000,Pc,,-7800,Pc,,-2950,Pc,,-3800,Pc,,-4100,Pc,,-6700,Pc,,-1300,Pc,,-1300,Pc,,-3050,Pc,,-3200,Pc,,-1100,Pc,,-2450,Pc,,-1900,Pc,,-3350,Pc,,-3150,Pc,,-7350,Pc,
600,-7950,Pc,,-4600,Pc,-1900,,Pc,,,,,-2500,Pc,,,,,-4100,Pc,,-4500,Pc,,-3350,Pc,,-4000,Pc,,-8250,Pc,,-2950,Pc,,-3800,Pc,,-4100,Pc,,-6700,Pc,,-1300,Pc,,-850,Pc,,-3100,Pc,,-3050,Pc,,-1150,Pc,,-2450,Pc,,-1900,Pc,,-3350,Pc,,-2700,Pc,,-7350,Pc,
601,-8000,Pc,,-4600,Pc,-1900,,Pc,,,,,-2500,Pc,,,,,-4100,Pc,,-4300,Pc,,-3350,Pc,,-4050,Pc,,-8250,Pc,,-2450,Pc,,-3850,Pc,,-4100,Pc,,-6650,Pc,,-850,Pc,,-850,Pc,,-3100,Pc,,-3100,Pc,,-1150,Pc,,-3450,Pc,,-1900,Pc,,-3300,Pc,,-2700,Pc,,-7350,Pc,
602,-8000,Pc,,-4650,Pc,-2250,,Pc,,,,,-3650,Pc,,,,,-4050,Pc,,-4300,Pc,,-3350,Pc,,-4050,Pc,,-7700,Pc,,-2450,Pc,,-3850,Pc,,-4100,Pc,,-6650,Pc,,-850,Pc,,-900,Pc,,-3100,Pc,,-3150,Pc,,-1000,Pc,,-3450,Pc,,-1850,Pc,,-3300,Pc,,-2750,Pc,,-7350,Pc,
603,-6550,Pc,,-4650,Pc,-2250,,Pc,,,,,-3650,Pc,,,,,-4050,Pc,,-4300,Pc,,-3350,Pc,,-4100,Pc,,-7700,Pc,,-2500,Pc,,-3900,Pc,,-4000,Pc,,-6650,Pc,,-900,Pc,,-900,Pc,,-3100,Pc,,-2700,Pc,,-1000,Pc,,-3400,Pc,,-1850,Pc,,-3750,Pc,,-2750,Pc,,-7400,Pc,
604,-6550,Pc,,-8100,Pc,-2700,,Pc,,,,,-3600,Pc,,,,,-4050,Pc,,-4300,Pc,,-3400,Pc,,-4100,Pc,,-7650,Pc,,-2500,Pc,,-3900,Pc,,-4000,Pc,,-6650,Pc,,-900,Pc,,-950,Pc,,-3350,Pc,,-2750,Pc,,-1200,Pc,,-3400,Pc,,-1650,Pc,,-3750,Pc,,-2800,Pc,,-7400,Pc,
605,-7800,Pc,,-8100,Pc,-2700,,Pc,,,,,-3600,Pc,,,,,-4050,Pc,,-4250,Pc,,-3400,Pc,,-4150,Pc,,-7650,Pc,,-2550,Pc,,-3950,Pc,,-4000,Pc,,-6600,Pc,,-950,Pc,,-950,Pc,,-3350,Pc,,-2800,Pc,,-1200,Pc,,-3400,Pc,,-1650,Pc,,-2950,Pc,,-2800,Pc,,-7400,Pc,
606,-7800,Pc,,-6100,Pc,-2750,,Pc,,,,,-3700,Pc,,,,,-4400,Pc,,-4250,Pc,,-3400,Pc,,-4150,Pc,,-7600,Pc,,-2550,Pc,,-3950,Pc,,-4000,Pc,,-6600,Pc,,-950,Pc,,-1000,Pc,,-3400,Pc,,-2850,Pc,,-1050,Pc,,-3400,Pc,,-1600,Pc,,-2950,Pc,,-2850,Pc,,-7400,Pc,
607,-6300,Pc,,-6100,Pc,-2750,,Pc,,,,,-3700,Pc,,,,,-4400,Pc,,-4250,Pc,,-3400,Pc,,-4200,Pc,,-7600,Pc,,-2600,Pc,,-3300,Pc,,-3950,Pc,,-6600,Pc,,-1000,Pc,,-1000,Pc,,-3400,Pc,,-2900,Pc,,-1050,Pc,,-3350,Pc,,-1600,Pc,,-2900,Pc,,-2850,Pc,,-7450,Pc,
608,-6300,Pc,,-6050,Pc,-2800,,Pc,,,,,-3750,Pc,,,,,-4200,Pc,,-4250,Pc,,-3400,Pc,,-4200,Pc,,-7550,Pc,,-2600,Pc,,-3300,Pc,,-3950,Pc,,-6600,Pc,,-1000,Pc,,-1050,Pc,,-3300,Pc,,-3300,Pc,,-1100,Pc,,-3350,Pc,,-1550,Pc,,-2900,Pc,,-2900,Pc,,-7450,Pc,
609,-7350,Pc,,-6050,Pc,-2800,,Pc,,,,,-3750,Pc,,,,,-4200,Pc,,-4000,Pc,,-3400,Pc,,-3650,Pc,,-7550,Pc,,-2650,Pc,,-3300,Pc,,-3900,Pc,,-6550,Pc,,-1050,Pc,,-1050,Pc,,-3300,Pc,,-2950,Pc,,-1100,Pc,,-3350,Pc,,-1550,Pc,,-3000,Pc,,-2900,Pc,,-7100,Pc,
610,-7350,Pc,,-6000,Pc,-2350,,Pc,,,,,-4500,Pc,,,,,-4200,Pc,,-4000,Pc,,-3450,Pc,,-3650,Pc,,-7500,Pc,,-2650,Pc,,-3300,Pc,,-3900,Pc,,-6550,Pc,,-1050,Pc,,-1100,Pc,,-3300,Pc,,-2500,Pc,,-1150,Pc,,-3350,Pc,,-1500,Pc,,-3000,Pc,,-3300,Pc,,-7100,Pc,
611,-6350,Pc,,-6000,Pc,-2350,,Pc,,,,,-4500,Pc,,,,,-4200,Pc,,-4000,Pc,,-3450,Pc,,-3700,Pc,,-7500,Pc,,-2700,Pc,,-3350,Pc,,-3850,Pc,,-6550,Pc,,-1100,Pc,,-1100,Pc,,-3300,Pc,,-2600,Pc,,-1150,Pc,,-3350,Pc,,-1500,Pc,,-2850,Pc,,-3300,Pc,,-7150,Pc,
612,-6350,Pc,,-5950,Pc,-2400,,Pc,,,,,-1700,Pc,,,,,-4150,Pc,,-4000,Pc,,-3450,Pc,,-3700,Pc,,-7450,Pc,,-2700,Pc,,-3350,Pc,,-3850,Pc,,-6550,Pc,,-1100,Pc,,-600,Pc,,-3350,Pc,,-2550,Pc,,-1800,Pc,,-3350,Pc,,-1450,Pc,,-2850,Pc,,-3300,Pc,,-7150,Pc,
613,-7850,Pc,,-5950,Pc,-2400,,Pc,,,,,-1700,Pc,,,,,-4150,Pc,,-4000,Pc,,-3450,Pc,,-3750,Pc,,-7450,Pc,,-2750,Pc,,-3350,Pc,,-4100,Pc,,-6150,Pc,,-3700,Pc,,-600,Pc,,-3350,Pc,,-2350,Pc,,-1800,Pc,,-3350,Pc,,-1450,Pc,,-2800,Pc,,-3300,Pc,,-7200,Pc,
614,-7850,Pc,,-5900,Pc,-2450,,Pc,,,,,-2000,Pc,,,,,-4150,Pc,,-4000,Pc,,-3450,Pc,,-3750,Pc,,-7400,Pc,,-2750,Pc,,-3350,Pc,,-4100,Pc,,-6150,Pc,,-3700,Pc,,-650,Pc,,-3350,Pc,,-2400,Pc,,-3250,Pc,,-3350,Pc,,-2000,Pc,,-2800,Pc,,-2950,Pc,,-7200,Pc,
615,-6400,Pc,,-5900,Pc,-2450,,Pc,,,,,-2000,Pc,,,,,-4150,Pc,,-4000,Pc,,-3450,Pc,,-3800,Pc,,-7400,Pc,,-2100,Pc,,-3400,Pc,,-4200,Pc,,-6900,Pc,,-3650,Pc,,-650,Pc,,-3350,Pc,,-2450,Pc,,-3000,Pc,,-2650,Pc,,-2000,Pc,,-4000,Pc,,-2950,Pc,,-6250,Pc,
616,-6400,Pc,,-6150,Pc,-2500,,Pc,,,,,-2050,Pc,,,,,-4350,Pc,,-4000,Pc,,-3500,Pc,,-3800,Pc,,-7050,Pc,,-2100,Pc,,-3400,Pc,,-4200,Pc,,-6900,Pc,,-3650,Pc,,-700,Pc,,-3400,Pc,,-3450,Pc,,-3200,Pc,,-2650,Pc,,-2000,Pc,,-4000,Pc,,-2500,Pc,,-6250,Pc,
617,-6450,Pc,,-6150,Pc,-2500,,Pc,,,,,-2050,Pc,,,,,-4350,Pc,,-4050,Pc,,-3500,Pc,,-3850,Pc,,-7050,Pc,,-2150,Pc,,-3400,Pc,,-4350,Pc,,-6900,Pc,,-3250,Pc,,-700,Pc,,-3400,Pc,,-3450,Pc,,-3050,Pc,,-3650,Pc,,-2000,Pc,,-3800,Pc,,-2500,Pc,,-6250,Pc,
618,-6450,Pc,,-8350,Pc,-2550,,Pc,,,,,-1800,Pc,,,,,-4300,Pc,,-4050,Pc,,-3500,Pc,,-3850,Pc,,-7750,Pc,,-2150,Pc,,-3400,Pc,,-4350,Pc,,-6900,Pc,,-3250,Pc,,-800,Pc,,-400,Pc,,-3450,Pc,,-3100,Pc,,-3600,Pc,,-1950,Pc,,-3800,Pc,,-2500,Pc,,-6250,Pc,
619,-7400,Pc,,-8350,Pc,-2550,,Pc,,,,,-1800,Pc,,,,,-4300,Pc,,-4050,Pc,,-3500,Pc,,-3900,Pc,,-7750,Pc,,-2200,Pc,,-3450,Pc,,-4150,Pc,,-6200,Pc,,-3200,Pc,,-800,Pc,,-400,Pc,,-3400,Pc,,-3150,Pc,,-3600,Pc,,-1950,Pc,,-3850,Pc,,-2500,Pc,,-6250,Pc,
620,-7400,Pc,,-8300,Pc,-2600,,Pc,,,,,-1750,Pc,,,,,-4250,Pc,,-4050,Pc,,-3500,Pc,,-3900,Pc,,-7100,Pc,,-2200,Pc,,-3450,Pc,,-4150,Pc,,-6200,Pc,,-3200,Pc,,-750,Pc,,-350,Pc,,-3400,Pc,,-2700,Pc,,-3550,Pc,,-1950,Pc,,-3850,Pc,,-2600,Pc,,-6250,Pc,
621,-6250,Pc,,-8300,Pc,-2600,,Pc,,,,,-1750,Pc,,,,,-4250,Pc,,-4050,Pc,,-3500,Pc,,-3950,Pc,,-7100,Pc,,-2250,Pc,,-3450,Pc,,-4200,Pc,,-6250,Pc,,-2000,Pc,,-750,Pc,,-350,Pc,,-3400,Pc,,-2750,Pc,,-3550,Pc,,-1950,Pc,,-3900,Pc,,-2600,Pc,,-6100,Pc,
622,-6250,Pc,,-8450,Pc,-2550,,Pc,,,,,-1700,Pc,,,,,-5200,Pc,,-4050,Pc,,-3550,Pc,,-3950,Pc,,-7150,Pc,,-2250,Pc,,-3450,Pc,,-4200,Pc,,-6250,Pc,,-2000,Pc,,50,Pc,,-1300,Pc,,-3350,Pc,,-2800,Pc,,-3500,Pc,,-2050,Pc,,-3900,Pc,,-2600,Pc,,-6100,Pc,
623,-7550,Pc,,-8450,Pc,-2550,,Pc,,,,,-1700,Pc,,,,,-5200,Pc,,-4100,Pc,,-3550,Pc,,-3300,Pc,,-7150,Pc,,-2300,Pc,,-3450,Pc,,-3950,Pc,,-6850,Pc,,-1950,Pc,,50,Pc,,-1300,Pc,,-3350,Pc,,-2850,Pc,,-3500,Pc,,-2050,Pc,,-3950,Pc,,-2600,Pc,,-6100,Pc,
624,-7550,Pc,,-8500,Pc,-2500,,Pc,,,,,-1850,Pc,,,,,-5250,Pc,,-4100,Pc,,-3550,Pc,,-3300,Pc,,-5300,Pc,,-2300,Pc,,-3450,Pc,,-3950,Pc,,-6850,Pc,,-1950,Pc,,-250,Pc,,-300,Pc,,-3350,Pc,,-2900,Pc,,-2200,Pc,,-2050,Pc,,-3950,Pc,,-2550,Pc,,-6100,Pc,
625,-7600,Pc,,-8500,Pc,-2500,,Pc,,,,,-1850,Pc,,,,,-5250,Pc,,-4100,Pc,,-3550,Pc,,-3300,Pc,,-5300,Pc,,-2350,Pc,,-3500,Pc,,-4000,Pc,,-6850,Pc,,-1900,Pc,,-250,Pc,,-300,Pc,,-2650,Pc,,-3300,Pc,,-2200,Pc,,-2050,Pc,,-4000,Pc,,-2550,Pc,,-5950,Pc,
626,-7600,Pc,,-8250,Pc,-4600,,Pc,,,,,-1800,Pc,,,,,-5300,Pc,,-4100,Pc,,-3550,Pc,,-3300,Pc,,-4350,Pc,,-2350,Pc,,-3500,Pc,,-4000,Pc,,-6850,Pc,,-1900,Pc,,-350,Pc,,-250,Pc,,-3650,Pc,,-2950,Pc,,-2250,Pc,,-3250,Pc,,-4000,Pc,,-2550,Pc,,-5950,Pc,
627,-7650,Pc,,-8250,Pc,,,,,,,,-1800,Pc,,,,,-5300,Pc,,-4100,Pc,,-3550,Pc,,-3300,Pc,,-4350,Pc,,-2400,Pc,,-3500,Pc,,-3900,Pc,,-6050,Pc,,-1850,Pc,,-350,Pc,,-250,Pc,,-3600,Pc,,-2500,Pc,,-2250,Pc,,-3250,Pc,,-3600,Pc,,-2550,Pc,,-5950,Pc,
628,-7650,Pc,,-8200,Pc,,,,,,,,-1900,Pc,,,,,-5350,Pc,,-4100,Pc,,-3600,Pc,,-3300,Pc,,-4350,Pc,,-2400,Pc,,-3500,Pc,,-3900,Pc,,-6050,Pc,,-1850,Pc,,-400,Pc,,-200,Pc,,-3600,Pc,,-2600,Pc,,-2050,Pc,,-3250,Pc,,-3600,Pc,,-2450,Pc,,-5950,Pc,
